workflow,process,a,c,M,runtime_sec,safe_old_bytes,safe_new_bytes,OOM_old,OOM_new,waste_old_GBh,waste_new_GBh
iwd,demToGraph,30900956.0,,307720192.0,6.91,321685436.5724641,365333217.43460464,0,0,2.4964577620778384e-05,0.00010299030840218846
iwd,demToGraph,30900957.0,,300687360.0,6.553,319737423.85264856,365042903.8926812,0,0,3.229492148032774e-05,0.00010909975173384876
iwd,demToGraph,30900785.0,,315879424.0,6.587,320080600.5161239,418530646.3884821,0,0,7.159063621452096e-06,0.00017492400737710386
iwd,demToGraph,30900740.0,,315019264.0,6.601,319636688.5044726,433774143.8295391,0,0,7.885099273284619e-06,0.00020279573942917184
iwd,demToGraph,30900965.0,,307740672.0,6.877,314410993.9756878,362728685.5880761,0,0,1.1867068559657009e-05,9.782834015921157e-05
iwd,demToGraph,30916482.0,,304349184.0,6.373,308896690.9929672,368757360.7734244,0,0,7.4974732230779336e-06,0.00010618973900487275
iwd,demToGraph,30917464.0,,290275328.0,6.021,307360527.83149743,401710992.18442357,0,0,2.6612539513203737e-05,0.00017357631432679335
iwd,demToGraph,30900470.0,,313118720.0,6.692,327378433.14660037,537628792.1028658,0,0,2.4686774543447643e-05,0.00038867749131811833
iwd,demToGraph,30901013.0,,309010432.0,6.645,327111206.4923794,349148247.6927509,0,0,3.111643057054252e-05,6.899956439888972e-05
iwd,demToGraph,30900740.0,,317980672.0,6.848,319636688.5044726,433774143.8295391,0,0,2.9337698548795386e-06,0.00020513768801690282
iwd,demToGraph,30901051.0,,311906304.0,7.187,327517783.544071,338758621.5333104,0,0,2.902614353308413e-05,4.992603172028177e-05
iwd,demToGraph,30901049.0,,308527104.0,6.479,320688562.75546473,339297654.19851655,0,0,2.0384087764517303e-05,5.1575194096448495e-05
iwd,demToGraph,30915739.0,,288157696.0,6.199,305293452.1278016,358291068.2208916,0,0,2.7480367632231496e-05,0.00011247188846200575
iwd,demToGraph,30916654.0,,289845248.0,6.006,304826812.8334313,374327505.0037892,0,0,2.327770366995399e-05,0.00013126485555866265
iwd,demToGraph,30900470.0,,314589184.0,6.814,327378433.14660037,537628792.1028658,0,0,2.254471795554141e-05,0.0003931712487538986
iwd,demToGraph,30900785.0,,289722368.0,6.085,320080600.5161239,418530646.3884821,0,0,4.7789742978862454e-05,0.0002027691999020659
iwd,demToGraph,30900982.0,,300355584.0,6.593,320259282.4094562,357859570.7420782,0,0,3.394802297919385e-05,9.807959421189126e-05
iwd,demToGraph,30900570.0,,289480704.0,6.028,314815170.0132503,496543065.43825763,0,0,3.950778010194519e-05,0.00032290296700209197
iwd,demToGraph,30900982.0,,304578560.0,6.748,320259282.4094562,357859570.7420782,0,0,2.7374031958431624e-05,9.301332252088302e-05
iwd,demToGraph,30900926.0,,303464448.0,6.424,320961175.40141535,374150818.71383023,0,0,2.9077695689550136e-05,0.00011747321255340691
iwd,demToGraph,30900982.0,,307625984.0,6.98,320259282.4094562,357859570.7420782,0,0,2.2812338467791945e-05,9.070834441413321e-05
iwd,demToGraph,30900568.0,,308961280.0,6.48,315886000.4323239,497333177.01249534,0,0,1.1608467230743703e-05,0.00031578300019958214
iwd,demToGraph,30900926.0,,306970624.0,6.558,320961175.40141535,374150818.71383023,0,0,2.373579995356962e-05,0.00011397518345188418
iwd,demToGraph,30919888.0,,289398784.0,6.193,304366754.9369202,496212521.84517485,0,0,2.3980688099942623e-05,0.00033134322367069617
iwd,demToGraph,30900926.0,,304984064.0,6.391,320961175.40141535,374150818.71383023,0,0,2.6415857322525824e-05,0.00011435728762715047
iwd,demToGraph,30900925.0,,304508928.0,6.289,319685001.8263125,374448375.94779015,0,0,2.4690998587156953e-05,0.00011378929954013172
iwd,demToGraph,30900569.0,,289923072.0,6.136,314815170.0132503,496937964.17297435,0,0,3.951340743270801e-05,0.0003286128704263753
iwd,demToGraph,30900565.0,,289914880.0,6.204,310570862.83941597,498520702.4420977,0,0,3.3152423575452386e-05,0.00033480801372032774
iwd,demToGraph,30900981.0,,300773376.0,6.403,316908858.8521788,358144171.26030594,0,0,2.6727792885180594e-05,9.503246648540795e-05
iwd,demToGraph,30900967.0,,309272576.0,6.682,320834108.14423496,362152427.12027264,0,0,1.9985705869628833e-05,9.141012953430357e-05
iwd,demToGraph,30900356.0,,308236288.0,6.554,316529253.21734524,588629246.49701,0,0,1.4060925597759763e-05,0.00047541312717868934
iwd,demToGraph,30900356.0,,289230848.0,6.168,316529253.21734524,588629246.49701,0,0,4.355913736458698e-05,0.0004777398482817633
iwd,demToGraph,30901012.0,,289615872.0,6.271,313944650.3210418,349425919.94784003,0,0,3.946887351242755e-05,9.703056956147384e-05
iwd,demToGraph,30901050.0,,288972800.0,6.292,318071441.79775923,339028030.72274685,0,0,4.7365165779031065e-05,8.147714652005251e-05
iwd,demToGraph,30915865.0,,289030144.0,6.201,306403396.1230112,356193125.49322253,0,0,2.7870225516973754e-05,0.00010774306545227376
iwd,demToGraph,30914305.0,,288509952.0,6.162,303884631.404617,383056862.42099696,0,0,2.4508988715307275e-05,0.00015071853530028816
iwd,demToGraph,30900356.0,,289734656.0,6.135,316529253.21734524,588629246.49701,0,0,4.252647927455527e-05,0.00047438423891736924
iwd,demToGraph,30900784.0,,315047936.0,6.568,315725503.2524355,418863499.85207385,0,0,1.1512858881088386e-06,0.0001763978309154358
iwd,demToGraph,30900472.0,,288763904.0,6.309,310570862.83941597,536774660.301061,0,0,3.559207112162978e-05,0.00040478897319883977
iwd,demToGraph,30901014.0,,316571648.0,6.721,328276620.80242014,348870796.1211179,0,0,2.0351758176322653e-05,5.61594172800046e-05
iwd,demToGraph,30900966.0,,312905728.0,6.775,321133975.7468516,362440441.8113466,0,0,1.4421627982240105e-05,8.681936139651502e-05
iwd,demToGraph,30900965.0,,300621824.0,6.467,314410993.9756878,362728685.5880761,0,0,2.3069523024676214e-05,0.0001039058678602614
iwd,demToGraph,30901049.0,,305451008.0,6.47,320688562.75546473,339297654.19851655,0,0,2.5504522043139784e-05,5.665230070768598e-05
iwd,demToGraph,30900955.0,,305549312.0,7.041,315448478.7528692,365623761.8907559,0,0,1.80314484122085e-05,0.00010942631548084635
iwd,demToGraph,30918558.0,,288878592.0,6.132,307481328.45687383,441901051.9634455,0,0,2.95105027949516e-05,0.0002427476055961122
iwd,demToGraph,30901012.0,,289984512.0,6.162,313944650.3210418,349425919.94784003,0,0,3.8195187312411075e-05,9.475636911024607e-05
iwd,demToGraph,30900969.0,,307183616.0,6.444,322664341.49961406,361577084.1722018,0,0,2.5807412941296743e-05,9.067757802851614e-05
iwd,demToGraph,30901015.0,,288739328.0,6.249,312189514.4608554,348593564.9966834,0,0,3.7910058471965484e-05,9.67616026476736e-05
iwd,demToGraph,30917814.0,,308199424.0,6.388,310715624.51756555,414154580.6724002,0,0,4.158223075328789e-06,0.00017509939066840449
iwd,demToGraph,30915428.0,,289910784.0,6.098,305293452.1278016,363522403.35710096,0,0,2.4267035185497602e-05,0.00011612652253556212
iwd,demToGraph,30901050.0,,307355648.0,6.401,318071441.79775923,339028030.72274685,0,0,1.7744746705790585e-05,5.24476692619378e-05
iwd,demToGraph,30917170.0,,297361408.0,6.401,307360527.83149743,391547672.62625027,0,0,1.655797526897838e-05,0.00015596711176981218
iwd,demToGraph,30900470.0,,314269696.0,6.665,327378433.14660037,537628792.1028658,0,0,2.2602612432633485e-05,0.0003851247474151769
iwd,demToGraph,30900955.0,,304078848.0,6.482,315448478.7528692,365623761.8907559,0,0,1.9065711476555013e-05,0.00010320454521308541
iwd,demToGraph,30900784.0,,290103296.0,5.966,315725503.2524355,418863499.85207385,0,0,3.954553160920694e-05,0.00019872958880059438
iwd,demToGraph,30900742.0,,310632448.0,6.778,324564547.55514085,433085012.0986935,0,0,2.442956663687421e-05,0.0002147173197166333
iwd,demToGraph,30900926.0,,311410688.0,6.792,320961175.40141535,374150818.71383023,0,0,1.6781116119278866e-05,0.00011024038612851225
iwd,demToGraph,30900785.0,,288657408.0,6.134,320080600.5161239,418530646.3884821,0,0,4.986452737975865e-05,0.000206091970069476
iwd,demToGraph,30901050.0,,289832960.0,6.08,318071441.79775923,339028030.72274685,0,0,4.441631785344957e-05,7.73789438714741e-05
iwd,demToGraph,30915994.0,,289681408.0,6.127,305324808.7958825,354057966.46740735,0,0,2.4795717631252538e-05,0.00010204066153248483
iwd,demToGraph,30900926.0,,306663424.0,6.454,320961175.40141535,374150818.71383023,0,0,2.387230376214582e-05,0.0001126806265889409
iwd,demToGraph,30900566.0,,290619392.0,6.228,315329181.47419715,498124545.8752344,0,0,3.981211761977623e-05,0.00033432982508480133
iwd,demToGraph,30900967.0,,311840768.0,6.815,320834108.14423496,362152427.12027264,0,0,1.585566673711388e-05,8.870173786473409e-05
iwd,demToGraph,30900983.0,,300425216.0,6.314,315887260.6663217,357575196.41385406,0,0,2.5256265271236496e-05,9.335085344321678e-05
iwd,demToGraph,30918123.0,,288808960.0,6.052,304042240.1246831,425460357.94129306,0,0,2.3850087519989144e-05,0.0002139491806067282
iwd,demToGraph,30916254.0,,297340928.0,6.343,306765350.1782958,361501186.1834647,0,0,1.5464898477445614e-05,0.0001052830465701193
iwd,demToGraph,30900984.0,,311476224.0,6.94,325117244.5825718,357291048.0334779,0,0,2.4490855955789985e-05,8.225515453567538e-05
iwd,demToGraph,30917826.0,,289353728.0,6.105,304046034.87380266,414587982.73719305,0,0,2.320455735563954e-05,0.00019779095766925243
iwd,demToGraph,30916395.0,,289452032.0,5.936,304430315.0334727,365971535.8231039,0,0,2.3001362074656528e-05,0.00011750698055811867
iwd,demToGraph,30900967.0,,308441088.0,6.816,320834108.14423496,362152427.12027264,0,0,2.1852662916995136e-05,9.470942312328411e-05
iwd,demToGraph,30913573.0,,288251904.0,6.205,303752594.001952,396351979.26261884,0,0,2.4882295650665987e-05,0.00017352634187284594
iwd,demToGraph,30900357.0,,312807424.0,6.572,311557050.57415295,588161480.7627717,1,0,0.0,0.0004681517631449156
iwd,demToGraph,30900356.0,,311496704.0,6.534,316529253.21734524,588629246.49701,0,0,8.506771949568397e-06,0.00046845112427330865
iwd,demToGraph,30900786.0,,311312384.0,6.83,327670271.5986914,418198057.4662355,0,0,2.8903175015794708e-05,0.00018885906314228674
iwd,demToGraph,30901014.0,,314773504.0,6.734,328276620.80242014,348870796.1211179,0,0,2.35236530677253e-05,5.9400572633890196e-05
iwd,demToGraph,30901013.0,,304787456.0,6.423,327111206.4923794,349148247.6927509,0,0,3.7093918308137884e-05,7.37114305097141e-05
iwd,demToGraph,30900741.0,,300630016.0,6.353,324564547.55514085,433429441.00339526,0,0,3.933701637558273e-05,0.00021825926043263173
iwd,demToGraph,30924937.0,,290840576.0,5.856,304366754.9369202,790601797.3029139,0,0,2.0491503555380645e-05,0.0007571139559020039
iwd,demToGraph,30917610.0,,289878016.0,5.97,310715624.51756555,406855655.02699816,0,0,3.2182504228902546e-05,0.00018066532728551446
iwd,demToGraph,30900469.0,,312340480.0,6.813,321581979.5362447,538056367.5621326,0,0,1.6288401440105472e-05,0.00039783056565684813
iwd,demToGraph,30900355.0,,290402304.0,6.077,309150866.7583562,589097384.2974691,0,0,2.9475070091826093e-05,0.0004695857779246341
iwd,demToGraph,30900955.0,,301199360.0,6.386,315448478.7528692,365623761.8907559,0,0,2.3540438555342105e-05,0.00010643315565523152
iwd,demToGraph,30900740.0,,289619968.0,6.311,319636688.5044726,433774143.8295391,0,0,4.9007105305720185e-05,0.00023535478747869462
iwd,demToGraph,30900470.0,,314437632.0,6.776,327378433.14660037,537628792.1028658,0,0,2.2684655609997008e-05,0.0003912442935157305
iwd,demToGraph,30901013.0,,311439360.0,6.85,327111206.4923794,349148247.6927509,0,0,2.7772077585052872e-05,6.682391606875164e-05
iwd,demToGraph,30900967.0,,308523008.0,6.612,320834108.14423496,362152427.12027264,0,0,2.1058495403185055e-05,9.173468356104638e-05
iwd,demToGraph,30901050.0,,311869440.0,6.629,318071441.79775923,339028030.72274685,0,0,1.063598059049134e-05,4.657500162231448e-05
iwd,demToGraph,30900469.0,,312029184.0,6.923,321581979.5362447,538056367.5621326,0,0,1.7108914001902253e-05,0.00040481130690847935
iwd,demToGraph,30900739.0,,289828864.0,6.295,315823803.4190218,434119120.79497254,0,0,4.233330478962669e-05,0.00023497971357476383
iwd,demToGraph,30918486.0,,289366016.0,6.15,304042240.1246831,439136620.5815231,0,0,2.3350010513949146e-05,0.00023828643947849238
iwd,demToGraph,30918002.0,,288849920.0,6.103,304046034.87380266,420996883.1284556,0,0,2.3992393029961746e-05,0.00020864029414252388
iwd,demToGraph,30900471.0,,313114624.0,6.805,323726385.3083423,537201556.4235635,0,0,1.868156398110226e-05,0.00039449571506181046
iwd,demToGraph,30914661.0,,292487168.0,5.82,305615758.4097108,376753166.0022271,0,0,1.9766906738001076e-05,0.00012687410237602939
iwd,demToGraph,30900568.0,,320786432.0,6.511,315886000.4323239,497333177.01249534,1,0,0.0,0.00029737540023410617
iwd,demToGraph,30916310.0,,289783808.0,6.074,304430315.0334727,363270072.2324276,0,0,2.3014761642375257e-05,0.0001154725049073304
iwd,demToGraph,30919959.0,,289406976.0,6.196,304366754.9369202,499292595.0478508,0,0,2.3979173738601958e-05,0.0003364276802220287
iwd,demToGraph,30915825.0,,293212160.0,5.87,306403396.1230112,356857803.81980574,0,0,2.0031857625600875e-05,9.665056887762096e-05
iwd,demToGraph,30900981.0,,303837184.0,6.523,316908858.8521788,358144171.26030594,0,0,2.20585136003695e-05,9.164329977783055e-05
iwd,demToGraph,30900784.0,,314744832.0,6.594,315725503.2524355,418863499.85207385,0,0,1.6729001366015221e-06,0.00017761317387445078
iwd,demToGraph,30900959.0,,307961856.0,7.097,319081414.10664135,364462968.7220569,0,0,2.0415497292566237e-05,0.00010373598507616824
iwd,demToGraph,30918956.0,,289116160.0,5.978,304120841.12605,457499070.4837975,0,0,2.3204932551087726e-05,0.0002604063390423392
iwd,demToGraph,30900955.0,,304816128.0,6.461,315448478.7528692,365623761.8907559,0,0,1.7771605561147918e-05,0.00010163785128341311
iwd,demToGraph,30900981.0,,310587392.0,6.696,316908858.8521788,358144171.26030594,0,0,1.095042409845869e-05,8.23807059080983e-05
iwd,demToGraph,30900785.0,,313356288.0,6.689,320080600.5161239,418530646.3884821,0,0,1.1636080432567514e-05,0.00018199887211035025
iwd,demToGraph,30900926.0,,289366016.0,6.274,320961175.40141535,374150818.71383023,0,0,5.128173314978676e-05,0.000137613220198952
iwd,demToGraph,30900981.0,,308719616.0,6.568,316908858.8521788,358144171.26030594,0,0,1.3914721669502566e-05,8.397955006342623e-05
iwd,demToGraph,30900784.0,,291966976.0,6.001,315725503.2524355,418863499.85207385,0,0,3.688423429767536e-05,0.00019700215706091974
iwd,demToGraph,30900965.0,,313847808.0,6.841,314410993.9756878,362728685.5880761,0,0,9.967105410579832e-07,8.650798857109329e-05
iwd,demToGraph,30900569.0,,320495616.0,6.549,314815170.0132503,496937964.17297435,1,0,0.0,0.000298934093103436
iwd,demToGraph,30901012.0,,289988608.0,6.199,313944650.3210418,349425919.94784003,0,0,3.841796329765949e-05,9.531876919911666e-05
iwd,demToGraph,30900968.0,,308441088.0,6.903,322664341.49961406,361864641.30118454,0,0,2.5400043079173154e-05,9.540437111167361e-05
iwd,demToGraph,30900566.0,,289603584.0,6.184,315329181.47419715,498124545.8752344,0,0,4.1155945194169875e-05,0.0003335929238331736
iwd,demToGraph,30900469.0,,310988800.0,6.846,321581979.5362447,538056367.5621326,0,0,1.8761210532944636e-05,0.00040215144335663765
iwd,demToGraph,30900739.0,,308916224.0,6.401,315823803.4190218,434119120.79497254,0,0,1.1438559704863375e-05,0.0002073288953098932
iwd,demToGraph,30900966.0,,289181696.0,6.231,321133975.7468516,362440441.8113466,0,0,5.1505929661767885e-05,0.00011809047237827665
iwd,demToGraph,30916208.0,,289771520.0,6.196,304411121.63654065,360054615.6349814,0,0,2.3465958460132143e-05,0.00011265745090381364
iwd,extractTroughTransects,10405040.0,,99672064.0,2.326,147457622.5278514,174323529.37807727,0,0,2.8754379894114192e-05,4.49206132828278e-05
iwd,extractTroughTransects,10335166.0,,3203072.0,1.036,23381929.522754904,159831684.70256135,0,0,5.408215127878636e-06,4.197865175079492e-05
iwd,extractTroughTransects,10329997.0,,13033472.0,0.92,23381929.522754904,158805073.91122794,0,0,2.4629810930888147e-06,3.46943202527679e-05
iwd,extractTroughTransects,10413374.0,,100122624.0,2.616,147972763.29183766,176130607.6630972,0,0,3.238311150924803e-05,5.14392444198181e-05
iwd,extractTroughTransects,10308592.0,,3244032.0,0.563,4899600.840360527,154618250.82560405,0,0,2.41131122618028e-07,2.2047428310438752e-05
iwd,extractTroughTransects,10363820.0,,95506432.0,1.508,142169331.35229963,165634517.82754683,0,0,1.8204161955061223e-05,2.7358416423393162e-05
iwd,extractTroughTransects,10407204.0,,99717120.0,2.609,147457622.5278514,174791102.87627408,0,0,3.2222460100418035e-05,5.067119719569237e-05
iwd,extractTroughTransects,10359364.0,,97554432.0,1.399,142716841.71024722,164719539.12308317,0,0,1.6345283219548322e-05,2.4308550084939373e-05
iwd,demToGraph,30900926.0,,310964224.0,6.807,320961175.40141535,374150818.71383023,0,0,1.760438917345323e-05,0.00011127006216415578
iwd,demToGraph,30913072.0,,300433408.0,6.496,307998603.960654,405716727.3751771,0,0,1.2713461948871332e-05,0.0001769307076364834
iwd,demToGraph,30900566.0,,290189312.0,6.089,315329181.47419715,498124545.8752344,0,0,3.960104277057016e-05,0.0003275455387170278
iwd,demToGraph,30916519.0,,301105152.0,6.389,317782192.4236449,369948552.2651151,0,0,2.7564460635875268e-05,0.00011378704784795546
iwd,demToGraph,30915019.0,,289013760.0,6.057,304905854.51172817,370518735.0135105,0,0,2.4902121178789662e-05,0.0001277142394895027
iwd,demToGraph,30900357.0,,289624064.0,6.169,311557050.57415295,588161480.7627717,0,0,3.5003395279235494e-05,0.000476443240835419
iwd,demToGraph,30900568.0,,291405824.0,6.193,315886000.4323239,497333177.01249534,0,0,3.9220511459378566e-05,0.0003299231168106156
iwd,demToGraph,30900469.0,,289107968.0,6.187,321581979.5362447,538056367.5621326,0,0,5.197729640504395e-05,0.0003984621591687292
iwd,demToGraph,30913140.0,,289406976.0,6.07,303752594.001952,404432791.5790529,0,0,2.2527115334614028e-05,0.0001806265727732877
iwd,demToGraph,30900925.0,,303529984.0,6.304,319685001.8263125,374448375.94779015,0,0,2.6346399649841583e-05,0.00011565721046357237
iwd,demToGraph,30901012.0,,310083584.0,6.832,313944650.3210418,349425919.94784003,0,0,6.8242157461115805e-06,6.953534752845637e-05
iwd,demToGraph,30900966.0,,304705536.0,6.399,321133975.7468516,362440441.8113466,0,0,2.719606426547166e-05,9.55758570504082e-05
iwd,demToGraph,30901053.0,,289390592.0,6.242,304547723.2177442,338220445.24369586,0,0,2.447588500182846e-05,7.885092868033732e-05
iwd,demToGraph,30900356.0,,315998208.0,6.533,316529253.21734524,588629246.49701,0,0,8.975151525076785e-07,0.0004607714750133885
iwd,demToGraph,30900470.0,,310022144.0,6.763,327378433.14660037,537628792.1028658,0,0,3.0366440898236472e-05,0.00039821898386701985
iwd,extractTroughTransects,10512588.0,,103903232.0,3.986,154300633.81020495,234233936.79161865,0,0,5.1968845749759466e-05,0.0001343945531017747
iwd,extractTroughTransects,10530052.0,,106590208.0,4.335,157351431.3847501,228869671.68543962,0,0,5.692706737586909e-05,0.0001371324567011404
iwd,extractTroughTransects,10578879.0,,107499520.0,5.171,164019761.23615408,217539618.07756346,0,0,7.560946653497528e-05,0.00014720519465474016
iwd,extractTroughTransects,10614266.0,,109383680.0,5.989,162352554.4102598,225281943.4456331,0,0,8.206778020780275e-05,0.000179567969242705
iwd,extractTroughTransects,10469906.0,,103464960.0,3.271,152225082.89660144,261090934.51986057,0,0,4.126130551378742e-05,0.0001333846820969714
iwd,extractTroughTransects,10524911.0,,114151424.0,4.211,160742063.69774136,230434981.06926686,0,0,5.075531695224057e-05,0.00012667799441420236
iwd,extractTroughTransects,10522649.0,,103849984.0,4.146,152861201.5727147,231127335.95383763,0,0,5.2568116757313794e-05,0.0001365142722305249
iwd,extractTroughTransects,10479217.0,,103440384.0,3.397,152619744.62886426,251675870.25515527,0,0,4.321913339825034e-05,0.00013027028356801988
