process,task_hash,task_name,work_dir,wrapper_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_realtime_ms,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem_kb,trace_rss_kb,trace_peak_vmem_kb,trace_peak_rss_kb,trace_vol_ctxt,trace_inv_ctxt
BASICPY,a8345b537dc4c682eb732ad30b2dab53,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0172_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/345b537dc4c682eb732ad30b2dab53,205061,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a8345b537dc4c682eb732ad30b2dab53/ebpf_attribution_205228.tsv,4325,1885328189,33312768,1918640957,31743,1882026570,712273,49339,117,181888000,720896,34777848,1059888,34777848,1059888,11743,2518
BASICPY,a83664267f0fb4848a287b32cc8655a8,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0154_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/3664267f0fb4848a287b32cc8655a8,1797843,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a83664267f0fb4848a287b32cc8655a8/ebpf_attribution_1798227.tsv,4327,1885295441,33906688,1919202129,37447,1881773984,711398,49339,117,181864448,720896,34784480,1064840,34784480,1064840,12149,2925
BASICPY,a859585a49253bc9aeeb1b729d40c45c,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0226_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/59585a49253bc9aeeb1b729d40c45c,1937030,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a859585a49253bc9aeeb1b729d40c45c/ebpf_attribution_1937295.tsv,4330,1885516194,34799616,1920315810,40731,1881775185,711398,49439,117,181883904,720896,34784584,1069324,34784600,1069324,13303,3785
BASICPY,a89d651e0318b5401f843c12c7878aa0,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0418_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/9d651e0318b5401f843c12c7878aa0,423536,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a89d651e0318b5401f843c12c7878aa0/ebpf_attribution_423689.tsv,4325,1885329460,33226752,1918556212,27905,1882028026,712273,49439,117,181874688,720896,34790912,1072108,34790912,1072108,12650,2715
BASICPY,a8a5bb2a03e61d0f83b1e3e5df15fcbc,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0211_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/a5bb2a03e61d0f83b1e3e5df15fcbc,1905177,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a8a5bb2a03e61d0f83b1e3e5df15fcbc/ebpf_attribution_1905636.tsv,4325,1885075714,33067008,1918142722,29423,1881773568,711398,49338,117,181888000,720896,34784620,1066780,34784636,1066780,12663,2506
BASICPY,a8e4901b0e5dae5b2446fdf3ed6756a8,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0125_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a8/e4901b0e5dae5b2446fdf3ed6756a8,152455,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a8e4901b0e5dae5b2446fdf3ed6756a8/ebpf_attribution_152567.tsv,4324,1885108757,32153600,1917262357,23213,1882026553,712155,49339,124,181888000,786432,34790708,1071460,34790708,1071460,13408,2323
BASICPY,a913acc29d10ccd404fadec4c9b918f8,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0164_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a9/13acc29d10ccd404fadec4c9b918f8,89951,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a913acc29d10ccd404fadec4c9b918f8/ebpf_attribution_90126.tsv,4324,1884854495,32636928,1917491423,24586,1881773092,711267,49439,124,181874688,753664,34783516,1065056,34783516,1065056,12594,2045
BASICPY,a91a5ce3648440a068d67f8149f2fc18,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0274_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a9/1a5ce3648440a068d67f8149f2fc18,2012421,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a91a5ce3648440a068d67f8149f2fc18/ebpf_attribution_2012688.tsv,4329,1885660984,34353152,1920014136,38516,1882030729,712286,49341,117,181888000,720896,34784388,1066216,34784388,1066216,12971,3331
BASICPY,a9595d00a6ecbeecee0f6de8861e4295,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0347_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a9/595d00a6ecbeecee0f6de8861e4295,2123741,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a9595d00a6ecbeecee0f6de8861e4295/ebpf_attribution_2124123.tsv,4325,1885332058,33132544,1918464602,32616,1882030148,712286,49440,117,181864448,720896,34785660,1065804,34813132,1065804,12104,3636
BASICPY,a98a6d296471504ae7084ad66d4ef07b,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0027_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a9/8a6d296471504ae7084ad66d4ef07b,1886881,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a98a6d296471504ae7084ad66d4ef07b/ebpf_attribution_1887120.tsv,4325,1885332347,32997376,1918329723,30672,1882030086,712286,49440,117,181893120,720896,34785488,1068248,34785504,1068248,12470,2526
BASICPY,a993155cdd3835018eb7f3a5fbca606a,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0393_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/a9/93155cdd3835018eb7f3a5fbca606a,398129,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_a993155cdd3835018eb7f3a5fbca606a/ebpf_attribution_398358.tsv,4327,1885294715,34082816,1919377531,35334,1881773717,711385,49440,117,181893120,720896,34785644,1064004,34785660,1064004,12167,2945
BASICPY,aa52d89fb27b97391687b150923c7b46,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0169_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/aa/52d89fb27b97391687b150923c7b46,1825274,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_aa52d89fb27b97391687b150923c7b46/ebpf_attribution_1825559.tsv,4327,1885422715,33718272,1919140987,30027,1882030148,712286,49440,117,181875712,720896,34787276,1068488,34812312,1068488,12296,2954
BASICPY,aac6c56b19afb7b2ea844213a1a816fa,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0272_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/aa/c6c56b19afb7b2ea844213a1a816fa,2012264,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_aac6c56b19afb7b2ea844213a1a816fa/ebpf_attribution_2012623.tsv,4329,1885769500,35024896,1920794396,39130,1882028590,712286,49339,117,181888000,720896,35014484,1073488,35078364,1073572,13733,3971
BASICPY,ab0667b6dbe4d0f07c6a5dc784848486,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0054_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ab/0667b6dbe4d0f07c6a5dc784848486,22820,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ab0667b6dbe4d0f07c6a5dc784848486/ebpf_attribution_23178.tsv,4329,1885511931,34594816,1920106747,38055,1881772976,711382,49440,117,181888000,720896,35014984,1073960,35078864,1073960,14229,2972
BASICPY,ab5ac8f21cc6befd8add5a4ed818c473,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0195_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ab/5ac8f21cc6befd8add5a4ed818c473,1877706,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ab5ac8f21cc6befd8add5a4ed818c473/ebpf_attribution_1877959.tsv,4325,1885331926,33214464,1918546390,29179,1882029735,712286,49414,117,181884928,720896,34787564,1067148,34812876,1067148,12485,2596
BASICPY,ab790c364390c92bc7ee5b36d338bad4,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0014_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ab/790c364390c92bc7ee5b36d338bad4,1645011,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ab790c364390c92bc7ee5b36d338bad4/ebpf_attribution_1645480.tsv,4329,1885516449,34869248,1920385697,42334,1881775548,711398,49440,117,181883904,720896,34783696,1064396,34811980,1064396,13260,3128
BASICPY,abfa5a4a320fe43eff54c6c1007cb203,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0395_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ab/fa5a4a320fe43eff54c6c1007cb203,398124,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_abfa5a4a320fe43eff54c6c1007cb203/ebpf_attribution_398342.tsv,4325,1885285961,34144256,1919430217,35002,1881764858,711385,49437,117,181888000,720896,34782116,1064120,34782116,1064120,11859,2884
BASICPY,aca1777c5720be92332a2bb3d7f64dbd,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0009_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ac/a1777c5720be92332a2bb3d7f64dbd,1642560,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_aca1777c5720be92332a2bb3d7f64dbd/ebpf_attribution_1642693.tsv,4329,1885515898,34758656,1920274554,41884,1881775175,711398,49439,117,181888000,720896,34785536,1066524,34785536,1066524,12934,3717
BASICPY,acbff6638aca981794261ab061cf447e,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0008_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ac/bff6638aca981794261ab061cf447e,1641715,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_acbff6638aca981794261ab061cf447e/ebpf_attribution_1641853.tsv,4329,1885516128,34627584,1920143712,41846,1881775528,711398,49440,117,181888000,720896,34784544,1066960,34812032,1066960,13172,3602
BASICPY,ace3f00128aa36633a2b392436fee5e6,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0156_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ac/e3f00128aa36633a2b392436fee5e6,1805089,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ace3f00128aa36633a2b392436fee5e6/ebpf_attribution_1805429.tsv,4328,1885551716,33943552,1919495268,38275,1882030229,712286,49441,117,181888000,720896,34785556,1063260,34812932,1063260,12527,3050
BASICPY,ad37e18c6fdf3d55196814388e0e7c31,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0356_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ad/37e18c6fdf3d55196814388e0e7c31,2129679,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ad37e18c6fdf3d55196814388e0e7c31/ebpf_attribution_2131081.tsv,4325,1885332345,33181696,1918514041,32377,1882030152,712286,49440,117,181888000,720896,34783872,1066224,34783872,1066224,12267,2900
BASICPY,adbe08cb1cfdb1f855d585f8a9202481,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0160_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ad/be08cb1cfdb1f855d585f8a9202481,1805084,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_adbe08cb1cfdb1f855d585f8a9202481/ebpf_attribution_1805389.tsv,4328,1885552054,33939456,1919491510,35433,1882030580,712170,49341,124,181862400,770048,34785556,1066492,34785572,1066492,13052,3014
BASICPY,adf04dad559a0013e7c627b6a2e05416,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0401_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ad/f04dad559a0013e7c627b6a2e05416,2200397,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_adf04dad559a0013e7c627b6a2e05416/ebpf_attribution_2200674.tsv,4327,1885549970,33914880,1919464850,37599,1882028588,712286,49339,117,181875712,720896,34785536,1066632,34785552,1066632,13128,2841
BASICPY,ae2e1b3d85f6e1ef894976cd6006aa4b,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0054_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ae/2e1b3d85f6e1ef894976cd6006aa4b,22818,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ae2e1b3d85f6e1ef894976cd6006aa4b/ebpf_attribution_23169.tsv,4325,1885539604,33984512,1919524116,35265,1882019850,712270,49412,117,181883904,720896,34782496,1067024,34782512,1067024,13084,2849
BASICPY,ae70adb7d23eef99b4ebcb65db02e336,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0040_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ae/70adb7d23eef99b4ebcb65db02e336,1845537,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_ae70adb7d23eef99b4ebcb65db02e336/ebpf_attribution_1846050.tsv,4325,1885332003,33361920,1918693923,32234,1882030195,712286,49440,117,181888000,720896,34786640,1067760,34786640,1067760,12208,2617
BASICPY,aef27c9390030a5fb44d28249db9fa9f,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0074_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/ae/f27c9390030a5fb44d28249db9fa9f,1687859,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_aef27c9390030a5fb44d28249db9fa9f/ebpf_attribution_1688128.tsv,4329,1885515873,34852864,1920368737,40246,1881775182,711398,49439,117,181888000,720896,34785592,1065852,34785608,1065852,12938,4016
BASICPY,af22d4154dcb4f41827e1280826b53da,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0124_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/af/22d4154dcb4f41827e1280826b53da,1736940,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_af22d4154dcb4f41827e1280826b53da/ebpf_attribution_1737274.tsv,4326,1885221530,33198080,1918419610,26884,1882029923,712286,49414,117,181883904,720896,34779152,1058820,34779168,1058820,11641,3191
BASICPY,af9d23f361e1cfdc29809eb44f5c3848,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0056_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/af/9d23f361e1cfdc29809eb44f5c3848,22991,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_af9d23f361e1cfdc29809eb44f5c3848/ebpf_attribution_23254.tsv,4325,1885536664,34082816,1919619480,35108,1882017024,712270,49336,117,181884928,720896,34786052,1067276,34786052,1067276,13117,2860
BASICPY,afcb5a2b1c8f5ec11ded78b45561a959,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0196_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/af/cb5a2b1c8f5ec11ded78b45561a959,1877705,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_afcb5a2b1c8f5ec11ded78b45561a959/ebpf_attribution_1877908.tsv,4326,1885330658,33107968,1918438626,27988,1882028488,712170,49339,124,181893120,835584,34948932,1074008,34949308,1074008,12497,2647
BASICPY,b070d809c178bcbea37fb05071f0ffb4,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0406_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b0/70d809c178bcbea37fb05071f0ffb4,410156,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b070d809c178bcbea37fb05071f0ffb4/ebpf_attribution_410363.tsv,4328,1885292744,34336768,1919629512,36399,1881771757,711385,49335,117,181888000,720896,34784580,1067580,34784580,1067580,11716,2818
BASICPY,b07eed41f86403e6a797420c9e824a6d,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0163_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b0/7eed41f86403e6a797420c9e824a6d,197991,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b07eed41f86403e6a797420c9e824a6d/ebpf_attribution_198156.tsv,4328,1885547109,34275328,1919822437,33400,1882026110,712273,49338,117,181891072,720896,34792104,1072480,34792104,1072480,12273,3005
BASICPY,b0b0374175e98ad72232ec7f41e959a4,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0179_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b0/b0374175e98ad72232ec7f41e959a4,1857589,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b0b0374175e98ad72232ec7f41e959a4/ebpf_attribution_1857841.tsv,4329,1885514626,34918400,1920433026,39893,1881773890,711398,49339,117,181888000,720896,34786780,1068264,34786780,1068264,12472,3883
BASICPY,b0e3bcf76cbe8bfed5509f4a8bd79c77,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0005_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b0/e3bcf76cbe8bfed5509f4a8bd79c77,1641717,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b0e3bcf76cbe8bfed5509f4a8bd79c77/ebpf_attribution_1641915.tsv,4329,1885516589,34869248,1920385837,41664,1881775681,711398,49440,117,181875712,720896,34785500,1069000,34785516,1069000,13746,3585
BASICPY,b17b1ea3ad4cadc71551d5c57017c21e,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0057_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b1/7b1ea3ad4cadc71551d5c57017c21e,22816,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b17b1ea3ad4cadc71551d5c57017c21e/ebpf_attribution_23055.tsv,4329,1885512330,34869248,1920381578,38068,1881773035,711382,49440,117,181870592,720896,35014540,1073664,35078420,1073664,14237,3105
BASICPY,b1d9a18a0a6ea89d95a7366a2e01226a,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0158_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b1/d9a18a0a6ea89d95a7366a2e01226a,1805156,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b1d9a18a0a6ea89d95a7366a2e01226a/ebpf_attribution_1805438.tsv,4327,1885551248,34062336,1919613584,35724,1882029775,712286,49439,117,181875712,720896,34786760,1067536,34786776,1067536,13062,3052
BASICPY,b246b66eb3fce15f22e70841fff8f3e3,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0266_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b2/46b66eb3fce15f22e70841fff8f3e3,2006902,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b246b66eb3fce15f22e70841fff8f3e3/ebpf_attribution_2007138.tsv,4328,1885297335,34369536,1919666871,35589,1881775704,711282,49440,124,181883904,835584,34786716,1067632,34813068,1067632,12536,4682
BASICPY,b31d490d1e4d20835a3d950f47247a83,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0075_2),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b3/1d490d1e4d20835a3d950f47247a83,1687970,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b31d490d1e4d20835a3d950f47247a83/ebpf_attribution_1688167.tsv,4329,1885514624,34930688,1920445312,39136,1881774034,711398,49339,117,181874688,720896,34949404,1074352,34949420,1074352,13042,3893
BASICPY,b39b348e46ed75bd1ecf6b693c277f0c,NFCORE_MCMICRO:MCMICRO:BASICPY (PUBLIC_0120_1),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/b3/9b348e46ed75bd1ecf6b693c277f0c,1732766,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/BASICPY/task_b39b348e46ed75bd1ecf6b693c277f0c/ebpf_attribution_1732916.tsv,4327,1885551327,34037760,1919589087,36673,1882029762,712286,49439,117,181893120,720896,34785260,1067872,34785276,1067872,12386,3654
